"Id","ParentId","PostTypeId","CreationDate","ViewCount","Title","Title_cleaned","Body","Tags","code","has_code","Body_stripped","Body_stopwords","Body_stemmed","Body_stemmed_no_punctuation","Tags_cleaned","AnswerCount"
57495055,,1,"2019-08-14",39,"What are the main points that must be documented for a data integration project?","What main points must documented data integration project","<p>I am working on a data integration project using Talend.</p>

<p>I have many input sources heterogeneous, I make transformations and I save output data to many output sources. Actually, I am doing Extraction, Transformation and Load (ETL).</p>

<p>My Talend Job is executing everyday on a linux server (the production). I have a development and test environment on a windows VM, ... In fact, I have many things I want to document and I don't really know how. I used to document web development projects (just the frontend), but not data integration projects.</p>

<p>Can you guys help me with some keywords, examples, templates, so that I can make a clear documentation for my client ?</p>

<p>Thanks in advance :)</p>
","<documentation><talend><data-integration>",,,"I am working on a data integration project using Talend.

I have many input sources heterogeneous, I make transformations and I save output data to many output sources. Actually, I am doing Extraction, Transformation and Load (ETL).

My Talend Job is executing everyday on a linux server (the production). I have a development and test environment on a windows VM, ... In fact, I have many things I want to document and I don't really know how. I used to document web development projects (just the frontend), but not data integration projects.

Can you guys help me with some keywords, examples, templates, so that I can make a clear documentation for my client ?

Thanks in advance :)
","I working data integration project using Talend. I many input sources heterogeneous, I make transformations I save output data many output sources. Actually, I Extraction, Transformation Load (ETL). My Talend Job executing everyday linux server (the production). I development test environment windows VM, ... In fact, I many things I want document I really know how. I used document web development projects (just frontend), data integration projects. Can guys help keywords, examples, templates, I can make clear documentation client ? Thanks advance :)","I work data integr project use Talend. I mani input sourc heterogeneous, I make transform I save output data mani output sources. Actually, I Extraction, Transform Load (ETL). My Talend Job execut everyday linux server (the production). I develop test environ window VM, ... In fact, I mani thing I want document I realli know how. I use document web develop project (just frontend), data integr projects. Can guy help keywords, examples, templates, I can make clear document client ? Thank advanc :)","I work data integr project use Talend I mani input sourc heterogeneous I make transform I save output data mani output sources Actually I Extraction Transform Load ETL My Talend Job execut everyday linux server the production I develop test environ window VM  In fact I mani thing I want document I realli know how I use document web develop project just frontend data integr projects Can guy help keywords examples templates I can make clear document client  Thank advanc","documentation talend data-integration",1
9479600,,1,"2012-02-28",37,"What's the best way to turn a bunch of XML docs into a set of HTML help pages, run locally?","Whats best way turn bunch XML docs set HTML help pages run locally","<p>My intent to is to create documentation for our software project that is checked into our SCM system along with the source code.  </p>

<p>These files can be spread among various sub-projects but I want to bring the documentation together so that, e.g. a page can include documentation on more than one sub-project at once.  The viewer should not see a 'page per sub-project' - rather they see the documentation for the project and not the boundaries between sub-projects.</p>

<p>This documentation needs to load direct from a user's local PC in their browser, so I can't composite or transform XML files into a single HTML on a server.</p>
","<html><xml><documentation>",,,"My intent to is to create documentation for our software project that is checked into our SCM system along with the source code.  

These files can be spread among various sub-projects but I want to bring the documentation together so that, e.g. a page can include documentation on more than one sub-project at once.  The viewer should not see a 'page per sub-project' - rather they see the documentation for the project and not the boundaries between sub-projects.

This documentation needs to load direct from a user's local PC in their browser, so I can't composite or transform XML files into a single HTML on a server.
","My intent create documentation software project checked SCM system along source code. These files can spread among various sub-projects I want bring documentation together that, e.g. page can include documentation one sub-project once. The viewer see 'page per sub-project' - rather see documentation project boundaries sub-projects. This documentation needs load direct user's local PC browser, I composite transform XML files single HTML server.","My intent creat document softwar project check SCM system along sourc code. These file can spread among various sub-project I want bring document togeth that, e.g. page can includ document one sub-project once. The viewer see page per sub-project - rather see document project boundari sub-projects. This document need load direct user local PC browser, I composit transform XML file singl HTML server.","My intent creat document softwar project check SCM system along sourc code These file can spread among various subproject I want bring document togeth that eg page can includ document one subproject once The viewer see page per subproject  rather see document project boundari subprojects This document need load direct user local PC browser I composit transform XML file singl HTML server","html xml documentation",1
33044272,,1,"2015-10-09",37,"PHP @var Documentation pattern","PHP @var Documentation pattern","<p>I did read a lot about PHP documentation and how to do the comments inside the classes, but I do not know yet if have any pattern to identify the size of a variable. I didn't saw any convention that talk about this kind of information. What I'm doing a Web Service and some parameters has a required size. Example:</p>

<blockquote>
  <p><strong>What I got:</strong></p>
</blockquote>

<pre class=""lang-php prettyprint-override""><code>/**
 *
 * @access private
 * @var string
 */
private $password;
</code></pre>

<blockquote>
  <p><strong>What I want:</strong></p>
</blockquote>

<pre><code>/**
 *
 * @access private
 * @var string 10 (&lt;-- size)
 */
private $password;
</code></pre>

<p>What I want to know if I write the size after identifying the type is correct. Or if have any way to do that or if I don't have to do.</p>
","<php><documentation><document>",,,"I did read a lot about PHP documentation and how to do the comments inside the classes, but I do not know yet if have any pattern to identify the size of a variable. I didn't saw any convention that talk about this kind of information. What I'm doing a Web Service and some parameters has a required size. Example:


  What I got:


/**
 *
 * @access private
 * @var string
 */
private $password;



  What I want:


/**
 *
 * @access private
 * @var string 10 (&lt;-- size)
 */
private $password;


What I want to know if I write the size after identifying the type is correct. Or if have any way to do that or if I don't have to do.
","I read lot PHP documentation comments inside classes, I know yet pattern identify size variable. I saw convention talk kind information. What I'm Web Service parameters required size. Example: What I got: /** * * @access private * @var string */ private $password; What I want: /** * * @access private * @var string 10 (&lt;-- size) */ private $password; What I want know I write size identifying type correct. Or way I do.","I read lot PHP document comment insid classes, I know yet pattern identifi size variable. I saw convent talk kind information. What I'm Web Servic paramet requir size. Example: What I got: /** * * @access privat * @var string */ privat $password; What I want: /** * * @access privat * @var string 10 (&lt;-- size) */ privat $password; What I want know I write size identifi type correct. Or way I do.","I read lot PHP document comment insid classes I know yet pattern identifi size variable I saw convent talk kind information What I'm Web Servic paramet requir size Example What I got    @access privat  @var string  privat $password; What I want    @access privat  @var string 10 &lt; size  privat $password; What I want know I write size identifi type correct Or way I do","php documentation document",1
40784375,,1,"2016-11-24",29,"Microsoft TFS: Force documentation on checkin","Microsoft TFS Force documentation checkin","<p>Is there a way to deny checkin of undocumented code-files?</p>

<p>Thanks in advance guys.</p>
","<tfs><documentation><customization><rules>",,,"Is there a way to deny checkin of undocumented code-files?

Thanks in advance guys.
","Is way deny checkin undocumented code-files? Thanks advance guys.","Is way deni checkin undocu code-files? Thank advanc guys.","Is way deni checkin undocu codefiles Thank advanc guys","tfs documentation customization rules",1
55810940,,1,"2019-04-23",28,"Where can I find the railroad diagrams for drools documentation in a larger size","Where can I find railroad diagrams drools documentation larger size","<p>I'm trying to read the railroad diagrams in the drools documentation. I'm specifically looking at <a href=""https://docs.jboss.org/drools/release/7.20.0.Final/drools-docs/html_single/index.html#_railroad_diagrams"" rel=""nofollow noreferrer"">section 6.8.3.9</a> and the size of the images is so small that I am unable to read the text and diagram notations clearly. </p>

<p>Where can I find these same images in a larger size? </p>
","<jboss><documentation><drools>",,,"I'm trying to read the railroad diagrams in the drools documentation. I'm specifically looking at section 6.8.3.9 and the size of the images is so small that I am unable to read the text and diagram notations clearly. 

Where can I find these same images in a larger size? 
","I'm trying read railroad diagrams drools documentation. I'm specifically looking section 6.8.3.9 size images small I unable read text diagram notations clearly. Where can I find images larger size?","I'm tri read railroad diagram drool documentation. I'm specif look section 6.8.3.9 size imag small I unabl read text diagram notat clearly. Where can I find imag larger size?","I'm tri read railroad diagram drool documentation I'm specif look section 6839 size imag small I unabl read text diagram notat clearly Where can I find imag larger size","jboss documentation drools",1
46725277,,1,"2017-10-13",25,"YARD: Document non-useful or unintentional return","YARD Document non-useful unintentional return","<p>I have an impure function like so:</p>

<pre><code># Impure function: Sets the status for a report_schedule, uses last_sent to
# calculate status
# @param report_schedule [Hash]
# @return [String] Non-useful: value of last_sent that was set
def self.set_report_schedule_status(report_schedule)
  # Some logic that calculates status of report_schedule
  report_schedule['status'] = status
  report_schedule['last_sent'] = Time.now.to_s
end
</code></pre>

<p>What I want this function to do is set <code>status</code> and <code>last_sent</code>, but the side effect here is that it returns <code>Time.now.to_s</code>. Is there a proper way to document this?
Alternatively is my function definition wrong or should I just end with a <code>return nil</code>.</p>
","<ruby><documentation><yard>",,,"I have an impure function like so:

# Impure function: Sets the status for a report_schedule, uses last_sent to
# calculate status
# @param report_schedule [Hash]
# @return [String] Non-useful: value of last_sent that was set
def self.set_report_schedule_status(report_schedule)
  # Some logic that calculates status of report_schedule
  report_schedule['status'] = status
  report_schedule['last_sent'] = Time.now.to_s
end


What I want this function to do is set status and last_sent, but the side effect here is that it returns Time.now.to_s. Is there a proper way to document this?
Alternatively is my function definition wrong or should I just end with a return nil.
","I impure function like so: # Impure function: Sets status report_schedule, uses last_sent # calculate status # @param report_schedule [Hash] # @return [String] Non-useful: value last_sent set def self.set_report_schedule_status(report_schedule) # Some logic calculates status report_schedule report_schedule['status'] = status report_schedule['last_sent'] = Time.now.to_s end What I want function set status last_sent, side effect returns Time.now.to_s. Is proper way document this? Alternatively function definition wrong I just end return nil.","I impur function like so: # Impure function: Set status report_schedule, use last_sent # calcul status # @param report_schedul [Hash] # @return [String] Non-useful: valu last_sent set def self.set_report_schedule_status(report_schedule) # Some logic calcul status report_schedul report_schedule['status'] = status report_schedule['last_sent'] = Time.now.to_ end What I want function set status last_sent, side effect return Time.now.to_s. Is proper way document this? Alternat function definit wrong I just end return nil.","I impur function like so  Impure function Set status report_schedule use last_sent  calcul status  @param report_schedul Hash  @return String Nonuseful valu last_sent set def selfset_report_schedule_statusreport_schedule  Some logic calcul status report_schedul report_schedule'status' = status report_schedule'last_sent' = Timenowto_ end What I want function set status last_sent side effect return Timenowto_s Is proper way document this Alternat function definit wrong I just end return nil","ruby documentation yard",1
41739106,,1,"2017-01-19",20,"When writing a comment header for documentation, how do I specify that this function returns another function?","When writing comment header documentation I specify function returns another function","<p>As an example:</p>

<pre><code>/**
 * foo function
 * @param Fooby $fooby
 * @return ????
 **/
 public function foo(Fooby $fooby) {

     if ($fooby == self::BAR) {

         return $this-&gt;bar();

     }

     return 'foobar';         
 }
</code></pre>

<p>Where the ???? is, if the condition results in only a string, I could write <code>@return string</code>, however how do I document the return of the result of the <code>bar()</code> method?.</p>
","<php><documentation><styles><comments>",,,"As an example:

/**
 * foo function
 * @param Fooby $fooby
 * @return ????
 **/
 public function foo(Fooby $fooby) {

     if ($fooby == self::BAR) {

         return $this-&gt;bar();

     }

     return 'foobar';         
 }


Where the ???? is, if the condition results in only a string, I could write @return string, however how do I document the return of the result of the bar() method?.
","As example: /** * foo function * @param Fooby $fooby * @return ???? **/ public function foo(Fooby $fooby) { ($fooby == self::BAR) { return $this-&gt;bar(); } return 'foobar'; } Where ???? is, condition results string, I write @return string, however I document return result bar() method?.","As example: /** * foo function * @param Foobi $foobi * @return ???? **/ public function foo(Foobi $fooby) { ($foobi == self::BAR) { return $this-&gt;bar(); } return foobar'; } Where ???? is, condit result string, I write @return string, howev I document return result bar() method?.","As example   foo function  @param Foobi $foobi  @return   public function fooFoobi $fooby { $foobi == selfBAR { return $this&gt;bar; } return foobar'; } Where  is condit result string I write @return string howev I document return result bar method","php documentation styles comments",2
44224201,,1,"2017-05-28",20,"What is the error in this sample code via scipy docs that attempts to solve an ode?","What error sample code via scipy docs attempts solve ode","<p>I am trying to learn about solving ODEs in python and scipy seemed like a good starting point. I've become comfortable with using <code>odeint</code> and am now trying to learn how to use <code>ode</code>. I tried running the sample code in the <a href=""https://docs.scipy.org/doc/scipy-0.13.0/reference/generated/scipy.integrate.ode.html"" rel=""nofollow noreferrer"">scipy docs</a>, but it is returning an error. I've copied the code below alongside the error.</p>

<p>CODE</p>

<pre><code>from scipy.integrate import ode

y0, t0 = [1.0j, 2.0], 0

def f(t, y, arg1):
    return [1j*arg1*y[0] + y[1], -arg1*y[1]**2]

def jac(t, y, arg1):
    return [[1j*arg1, 1], [0, -arg1*2*y[1]]]

r = ode(f, jac).set_integrator('zvode', method='bdf', with_jacobian=True)
r.set_initial_value(y0, t0).set_f_params(2.0).set_jac_params(2.0)
t1 = 10
dt = 1

while r.successful() and r.t &lt; t1:
    r.integrate(r.t+dt)
    print(""%g %g"" % (r.t, r.y))
</code></pre>

<p>ERROR MESSAGE</p>

<pre><code>    print(""%g %g"" % (r.t, r.y))
TypeError: only length-1 arrays can be converted to Python scalars
</code></pre>
","<python-3.x><scipy><documentation><runtime-error><ode>",,,"I am trying to learn about solving ODEs in python and scipy seemed like a good starting point. I've become comfortable with using odeint and am now trying to learn how to use ode. I tried running the sample code in the scipy docs, but it is returning an error. I've copied the code below alongside the error.

CODE

from scipy.integrate import ode

y0, t0 = [1.0j, 2.0], 0

def f(t, y, arg1):
    return [1j*arg1*y[0] + y[1], -arg1*y[1]**2]

def jac(t, y, arg1):
    return [[1j*arg1, 1], [0, -arg1*2*y[1]]]

r = ode(f, jac).set_integrator('zvode', method='bdf', with_jacobian=True)
r.set_initial_value(y0, t0).set_f_params(2.0).set_jac_params(2.0)
t1 = 10
dt = 1

while r.successful() and r.t &lt; t1:
    r.integrate(r.t+dt)
    print(""%g %g"" % (r.t, r.y))


ERROR MESSAGE

    print(""%g %g"" % (r.t, r.y))
TypeError: only length-1 arrays can be converted to Python scalars

","I trying learn solving ODEs python scipy seemed like good starting point. I've become comfortable using odeint now trying learn use ode. I tried running sample code scipy docs, returning error. I've copied code alongside error. CODE scipy.integrate import ode y0, t0 = [1.0j, 2.0], 0 def f(t, y, arg1): return [1j*arg1*y[0] + y[1], -arg1*y[1]**2] def jac(t, y, arg1): return [[1j*arg1, 1], [0, -arg1*2*y[1]]] r = ode(f, jac).set_integrator('zvode', method='bdf', with_jacobian=True) r.set_initial_value(y0, t0).set_f_params(2.0).set_jac_params(2.0) t1 = 10 dt = 1 r.successful() r.t &lt; t1: r.integrate(r.t+dt) print(""%g %g"" % (r.t, r.y)) ERROR MESSAGE print(""%g %g"" % (r.t, r.y)) TypeError: length-1 arrays can converted Python scalars","I tri learn solv ODEs python scipi seem like good start point. I've becom comfort use odeint now tri learn use ode. I tri run sampl code scipi docs, return error. I've copi code alongsid error. CODE scipy.integr import ode y0, t0 = [1.0j, 2.0], 0 def f(t, y, arg1): return [1j*arg1*y[0] + y[1], -arg1*y[1]**2] def jac(t, y, arg1): return [[1j*arg1, 1], [0, -arg1*2*y[1]]] r = ode(f, jac).set_integrator('zvode', method='bdf', with_jacobian=True) r.set_initial_value(y0, t0).set_f_params(2.0).set_jac_params(2.0) t1 = 10 dt = 1 r.successful() r.t &lt; t1: r.integrate(r.t+dt) print(""%g %g"" % (r.t, r.y)) ERROR MESSAGE print(""%g %g"" % (r.t, r.y)) TypeError: length-1 array can convert Python scalar","I tri learn solv ODEs python scipi seem like good start point I've becom comfort use odeint now tri learn use ode I tri run sampl code scipi docs return error I've copi code alongsid error CODE scipyintegr import ode y0 t0 = 10j 20 0 def ft y arg1 return 1jarg1y0  y1 arg1y12 def jact y arg1 return 1jarg1 1 0 arg12y1 r = odef jacset_integrator'zvode' method='bdf' with_jacobian=True rset_initial_valuey0 t0set_f_params20set_jac_params20 t1 = 10 dt = 1 rsuccessful rt &lt; t1 rintegratertdt print""%g %g"" % rt ry ERROR MESSAGE print""%g %g"" % rt ry TypeError length1 array can convert Python scalar","python-3.x scipy documentation runtime-error ode",1
203618,,1,"2008-10-15",12894,"How to name variables","How name variables","<ul>
<li>What rules do you use to name your variables?</li>
<li>Where are single letter vars allows?</li>
<li>How much info do you put in the name?</li>
<li>how about for example code?</li>
<li>what are your preferred meaningless variable names? (after foo &amp; bar)</li>
<li>why are they spelled <a href=""http://en.wikipedia.org/wiki/Foobar"" rel=""noreferrer"">""foo"" and ""bar""</a> rather than <a href=""http://en.wikipedia.org/wiki/FUBAR"" rel=""noreferrer"">FUBAR</a></li>
</ul>
","<language-agnostic><naming><convention>",,,"
What rules do you use to name your variables?
Where are single letter vars allows?
How much info do you put in the name?
how about for example code?
what are your preferred meaningless variable names? (after foo &amp; bar)
why are they spelled ""foo"" and ""bar"" rather than FUBAR

","What rules use name variables? Where single letter vars allows? How much info put name? example code? preferred meaningless variable names? (after foo &amp; bar) spelled ""foo"" ""bar"" rather FUBAR","What rule use name variables? Where singl letter var allows? How much info put name? exampl code? prefer meaningless variabl names? (after foo &amp; bar) spell ""foo"" ""bar"" rather FUBAR","What rule use name variables Where singl letter var allows How much info put name exampl code prefer meaningless variabl names after foo &amp; bar spell ""foo"" ""bar"" rather FUBAR","language-agnostic naming convention",48
5126230,,1,"2011-02-26",10630,"Android activity naming","Android activity naming","<p>I'm running into more and more naming clashes between Android activities and other classes. I was wondering if you could tell me how you avoid these. Sadly, my particular naming problems are not covered in the related questions on SO.</p>

<p><strong>First example</strong></p>

<p>I have an activity that displays a level of the game. However, the data required for that level (background artwork, entities etc.) is stored in a separate class. Naturally, I would call the latter class <code>Level</code>. However, I would call the activity <code>Level</code> as well, because it displays levels.</p>

<p><strong>Second example</strong></p>

<p>I have an activity that plays back a cut scene. It basically displays several images in a row. The information which image is shown for how long is stored in a separate class. As in the previous case, I would naturally call both classes <code>CutScene</code>.</p>

<p>How would you solve these naming issues? Name the activities <code>LevelActivity</code> and <code>CutSceneActivity</code>? Name the representation classes <code>LevelModel</code> and <code>CutSceneModel</code>? Something else?</p>
","<android><android-activity><naming-conventions><naming>",,,"I'm running into more and more naming clashes between Android activities and other classes. I was wondering if you could tell me how you avoid these. Sadly, my particular naming problems are not covered in the related questions on SO.

First example

I have an activity that displays a level of the game. However, the data required for that level (background artwork, entities etc.) is stored in a separate class. Naturally, I would call the latter class Level. However, I would call the activity Level as well, because it displays levels.

Second example

I have an activity that plays back a cut scene. It basically displays several images in a row. The information which image is shown for how long is stored in a separate class. As in the previous case, I would naturally call both classes CutScene.

How would you solve these naming issues? Name the activities LevelActivity and CutSceneActivity? Name the representation classes LevelModel and CutSceneModel? Something else?
","I'm running naming clashes Android activities classes. I wondering tell avoid these. Sadly, particular naming problems covered related questions SO. First example I activity displays level game. However, data required level (background artwork, entities etc.) stored separate class. Naturally, I call latter class Level. However, I call activity Level well, displays levels. Second example I activity plays back cut scene. It basically displays several images row. The information image shown long stored separate class. As previous case, I naturally call classes CutScene. How solve naming issues? Name activities LevelActivity CutSceneActivity? Name representation classes LevelModel CutSceneModel? Something else?","I'm run name clash Android activ classes. I wonder tell avoid these. Sadly, particular name problem cover relat question SO. First exampl I activ display level game. However, data requir level (background artwork, entiti etc.) store separ class. Naturally, I call latter class Level. However, I call activ Level well, display levels. Second exampl I activ play back cut scene. It basic display sever imag row. The inform imag shown long store separ class. As previous case, I natur call class CutScene. How solv name issues? Name activ LevelAct CutSceneActivity? Name represent class LevelModel CutSceneModel? Someth else?","I'm run name clash Android activ classes I wonder tell avoid these Sadly particular name problem cover relat question SO First exampl I activ display level game However data requir level background artwork entiti etc store separ class Naturally I call latter class Level However I call activ Level well display levels Second exampl I activ play back cut scene It basic display sever imag row The inform imag shown long store separ class As previous case I natur call class CutScene How solv name issues Name activ LevelAct CutSceneActivity Name represent class LevelModel CutSceneModel Someth else","android android-activity naming-conventions naming",2
15178132,,1,"2013-03-02",4632,"C++: Dynamically create array named after for loop iterator","C++ Dynamically create array named loop iterator","<p>Hey so I want to create <code>n</code> arrays (based off user input) of size <code>x</code> (also off user input). The way I was thinking of doing it was having a for loop perform <code>n</code> iterations and inside the loop ask the user for <code>x</code>. The problem is I'm not sure how to name the array using the variable <code>n</code>, I was thinking something like:</p>

<pre><code>cout &lt;&lt; ""Enter n: "";
cin &gt;&gt; n

for (i = 0; i &lt; n; i++)
{
    cout &lt;&lt; ""Enter x: "";
    cin &gt;&gt; x;

    double*array+i;
    array+i = new double[x]
}
</code></pre>

<p>To sum up my question is: can you create/name an array using a variable in C++?</p>
","<c++><arrays><variables><naming>",,,"Hey so I want to create n arrays (based off user input) of size x (also off user input). The way I was thinking of doing it was having a for loop perform n iterations and inside the loop ask the user for x. The problem is I'm not sure how to name the array using the variable n, I was thinking something like:

cout &lt;&lt; ""Enter n: "";
cin &gt;&gt; n

for (i = 0; i &lt; n; i++)
{
    cout &lt;&lt; ""Enter x: "";
    cin &gt;&gt; x;

    double*array+i;
    array+i = new double[x]
}


To sum up my question is: can you create/name an array using a variable in C++?
","Hey I want create n arrays (based user input) size x (also user input). The way I thinking loop perform n iterations inside loop ask user x. The problem I'm sure name array using variable n, I thinking something like: cout &lt;&lt; ""Enter n: ""; cin &gt;&gt; n (i = 0; &lt; n; i++) { cout &lt;&lt; ""Enter x: ""; cin &gt;&gt; x; double*array+i; array+i = new double[x] } To sum question is: can create/name array using variable C++?","Hey I want creat n array (base user input) size x (also user input). The way I think loop perform n iter insid loop ask user x. The problem I'm sure name array use variabl n, I think someth like: cout &lt;&lt; ""Enter n: ""; cin &gt;&gt; n (i = 0; &lt; n; i++) { cout &lt;&lt; ""Enter x: ""; cin &gt;&gt; x; double*array+i; array+i = new double[x] } To sum question is: can create/nam array use variabl C++?","Hey I want creat n array base user input size x also user input The way I think loop perform n iter insid loop ask user x The problem I'm sure name array use variabl n I think someth like cout &lt;&lt; ""Enter n ""; cin &gt;&gt; n i = 0; &lt; n; i { cout &lt;&lt; ""Enter x ""; cin &gt;&gt; x; doublearrayi; arrayi = new doublex } To sum question is can createnam array use variabl C","c++ arrays variables naming",3
6993888,,1,"2011-08-09",4113,"in javascript do, what is correct way to get FORM name?","javascript correct way get FORM name","<p>in a form, <code>form.name</code> will <em>usually</em> return the form's name, but will <em>not</em> if the form has an element named ""name""</p>

<pre>
var f = document.createElement('form');
f.hasAttribute('name');                   // false
f.name = 'abc';
f.getAttribute('name');                   // ""abc""

var i = document.createElement('input');
i.name = 'name';

f.appendChild(i);
f.name;                                   // HTMLInputItem
f.getAttribute('name')                    // ""abc""
f.name = 'efg';
f.name;                                   // HTMLInputItem
f.getAttribute('name')                    // ""efg""
</pre>

<p>from this exercise, it seems that a FORM's <code>name</code> property is really its attribute.</p>

<p>this behavior is drastically different from <code>value</code></p>

<pre>
var i1 = document.createElement('input');
var i2 = document.createElement('input');

// test value
i1.setAttribute('value','value1');
i1.getAttribute('value');                  // value1
i1.value = 'value2';
i1.getAttribute('value');                  // value1

i2.value = 'value1';
i2.hasAttribute('value')                   // false

// test name
i.setAttribute('name','name1');
i.getAttribute('name');                   // name1
i.name = 'name2';
i.getAttribute('name');                   // name2

i2.name = 'name1';
i2.hasAttribute('name')                   // true
</pre>

<p><code>value</code> uses its attribute as a default, whereas <code>form.name</code> is a method that first tries elements having <code>element.name='name'</code> and then uses the <code>attribute('name')</code></p>
","<javascript><dom><attributes><naming>",,,"in a form, form.name will usually return the form's name, but will not if the form has an element named ""name""


var f = document.createElement('form');
f.hasAttribute('name');                   // false
f.name = 'abc';
f.getAttribute('name');                   // ""abc""

var i = document.createElement('input');
i.name = 'name';

f.appendChild(i);
f.name;                                   // HTMLInputItem
f.getAttribute('name')                    // ""abc""
f.name = 'efg';
f.name;                                   // HTMLInputItem
f.getAttribute('name')                    // ""efg""


from this exercise, it seems that a FORM's name property is really its attribute.

this behavior is drastically different from value


var i1 = document.createElement('input');
var i2 = document.createElement('input');

// test value
i1.setAttribute('value','value1');
i1.getAttribute('value');                  // value1
i1.value = 'value2';
i1.getAttribute('value');                  // value1

i2.value = 'value1';
i2.hasAttribute('value')                   // false

// test name
i.setAttribute('name','name1');
i.getAttribute('name');                   // name1
i.name = 'name2';
i.getAttribute('name');                   // name2

i2.name = 'name1';
i2.hasAttribute('name')                   // true


value uses its attribute as a default, whereas form.name is a method that first tries elements having element.name='name' and then uses the attribute('name')
","form, form.name will usually return form's name, will form element named ""name"" var f = document.createElement('form'); f.hasAttribute('name'); // false f.name = 'abc'; f.getAttribute('name'); // ""abc"" var = document.createElement('input'); i.name = 'name'; f.appendChild(i); f.name; // HTMLInputItem f.getAttribute('name') // ""abc"" f.name = 'efg'; f.name; // HTMLInputItem f.getAttribute('name') // ""efg"" exercise, seems FORM's name property really attribute. behavior drastically different value var i1 = document.createElement('input'); var i2 = document.createElement('input'); // test value i1.setAttribute('value','value1'); i1.getAttribute('value'); // value1 i1.value = 'value2'; i1.getAttribute('value'); // value1 i2.value = 'value1'; i2.hasAttribute('value') // false // test name i.setAttribute('name','name1'); i.getAttribute('name'); // name1 i.name = 'name2'; i.getAttribute('name'); // name2 i2.name = 'name1'; i2.hasAttribute('name') // true value uses attribute default, whereas form.name method first tries elements element.name='name' uses attribute('name')","form, form.nam will usual return form name, will form element name ""name"" var f = document.createElement('form'); f.hasAttribute('name'); // fals f.name = abc'; f.getAttribute('name'); // ""abc"" var = document.createElement('input'); i.nam = name'; f.appendChild(i); f.name; // HTMLInputItem f.getAttribute('name') // ""abc"" f.name = efg'; f.name; // HTMLInputItem f.getAttribute('name') // ""efg"" exercise, seem FORM name properti realli attribute. behavior drastic differ valu var i1 = document.createElement('input'); var i2 = document.createElement('input'); // test valu i1.setAttribute('value','value1'); i1.getAttribute('value'); // value1 i1.valu = value2'; i1.getAttribute('value'); // value1 i2.valu = value1'; i2.hasAttribute('value') // fals // test name i.setAttribute('name','name1'); i.getAttribute('name'); // name1 i.nam = name2'; i.getAttribute('name'); // name2 i2.nam = name1'; i2.hasAttribute('name') // true valu use attribut default, wherea form.nam method first tri element element.name='nam use attribute('name')","form formnam will usual return form name will form element name ""name"" var f = documentcreateElement'form'; fhasAttribute'name';  fals fname = abc'; fgetAttribute'name';  ""abc"" var = documentcreateElement'input'; inam = name'; fappendChildi; fname;  HTMLInputItem fgetAttribute'name'  ""abc"" fname = efg'; fname;  HTMLInputItem fgetAttribute'name'  ""efg"" exercise seem FORM name properti realli attribute behavior drastic differ valu var i1 = documentcreateElement'input'; var i2 = documentcreateElement'input';  test valu i1setAttribute'value''value1'; i1getAttribute'value';  value1 i1valu = value2'; i1getAttribute'value';  value1 i2valu = value1'; i2hasAttribute'value'  fals  test name isetAttribute'name''name1'; igetAttribute'name';  name1 inam = name2'; igetAttribute'name';  name2 i2nam = name1'; i2hasAttribute'name'  true valu use attribut default wherea formnam method first tri element elementname='nam use attribute'name'","javascript dom attributes naming",2
20413843,,1,"2013-12-06",3314,"Is there any kind of standard for representing date ranges?","Is kind standard representing date ranges","<p><a href=""http://en.wikipedia.org/wiki/ISO_8601#Calendar_dates"" rel=""noreferrer"">ISO 8601</a> represents a date as <code>YYYY-MM-DD</code>.</p>

<p>It doesn't seem to offer any recommendation on how to represent a date range, for example:</p>

<pre><code>2013-01-01 =&gt; 2013-06-31
</code></pre>

<p>Does ISO 8601, or another standard, give a sensible recommendation for representing date ranges?</p>

<p><em>Background: this is to be used as the output of the <code>toString()</code> method of a <code>DateRange</code> object, output which could then be parsed with a <code>parse()</code> method.</em></p>
","<date><standards><naming><date-range><iso8601>",,,"ISO 8601 represents a date as YYYY-MM-DD.

It doesn't seem to offer any recommendation on how to represent a date range, for example:

2013-01-01 =&gt; 2013-06-31


Does ISO 8601, or another standard, give a sensible recommendation for representing date ranges?

Background: this is to be used as the output of the toString() method of a DateRange object, output which could then be parsed with a parse() method.
","ISO 8601 represents date YYYY-MM-DD. It seem offer recommendation represent date range, example: 2013-01-01 =&gt; 2013-06-31 Does ISO 8601, another standard, give sensible recommendation representing date ranges? Background: used output toString() method DateRange object, output parsed parse() method.","ISO 8601 repres date YYYY-MM-DD. It seem offer recommend repres date range, example: 2013-01-01 =&gt; 2013-06-31 Doe ISO 8601, anoth standard, give sensibl recommend repres date ranges? Background: use output toString() method DateRang object, output pars parse() method.","ISO 8601 repres date YYYYMMDD It seem offer recommend repres date range example 20130101 =&gt; 20130631 Doe ISO 8601 anoth standard give sensibl recommend repres date ranges Background use output toString method DateRang object output pars parse method","date standards naming date-range iso8601",2
